insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9051','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9052','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9053','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9054','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9055','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9056','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9057','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9058','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9059','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9060','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9061','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9062','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9063','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9064','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9065','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9066','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9067','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9068','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9069','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9070','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9071','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9072','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9073','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9074','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9075','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9076','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9077','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9078','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9079','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9080','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9081','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9082','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9083','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9084','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9085','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9086','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9087','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9088','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9089','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9090','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9091','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9092','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9093','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9094','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9095','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9096','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9097','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9098','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9099','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9100','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9101','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9102','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9103','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9104','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9105','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9106','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9107','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9108','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9109','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9110','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9111','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9112','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9113','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9114','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9115','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9116','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9117','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9118','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9119','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9120','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9121','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9122','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9123','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9124','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9125','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9126','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9127','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9128','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9129','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9130','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9131','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9132','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9133','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9134','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9135','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9136','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9137','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9138','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9139','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9140','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9141','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9142','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9143','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9144','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9145','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9146','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9147','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9148','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9149','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9150','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9151','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9152','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9153','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9154','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9155','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9156','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9157','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9158','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9159','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9160','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9161','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9162','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9163','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9164','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9165','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9166','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9167','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9168','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9169','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9170','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9171','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9172','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9173','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9174','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9175','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9176','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9177','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9178','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9179','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9180','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9181','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9182','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9183','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9184','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9185','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9186','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9187','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9188','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9189','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9190','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9191','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9192','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9193','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9194','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9195','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9196','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9197','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9198','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9199','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9200','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9201','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9202','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9203','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9204','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9205','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9206','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9207','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9208','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9209','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9210','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9211','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9212','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9213','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9214','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9215','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9216','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('9217','NO','NO','YES','N0'); 
